City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Makakilo City,US,2020-08-17 20:59:52,21.35,-158.09,84.2,54,20,4.7
276,North Bend,US,2020-08-17 21:01:36,43.41,-124.22,84.0,77,75,10.29
277,Rio Gallegos,AR,2020-08-17 21:02:25,-51.62,-69.22,39.2,80,75,18.34
278,Riyadh,SA,2020-08-17 20:59:59,24.69,46.72,91.4,16,0,5.82
279,Kankon,IN,2020-08-17 21:02:26,15.02,74.02,78.76,87,100,8.99
280,Provideniya,RU,2020-08-17 21:02:26,64.38,-173.3,50.0,71,75,4.47
281,Grindavik,IS,2020-08-17 21:02:26,63.84,-22.43,55.4,87,75,4.7
282,Port Lincoln,AU,2020-08-17 20:59:03,-34.73,135.87,54.09,68,14,20.98
283,Constitucion,CL,2020-08-17 21:02:27,-35.33,-72.42,53.6,67,0,14.29
284,Camacha,PT,2020-08-17 21:02:28,33.08,-16.33,73.4,78,20,8.05
285,Kenai,US,2020-08-17 21:02:28,60.55,-151.26,64.4,82,40,13.87
286,Kaeo,NZ,2020-08-17 21:02:03,-35.1,173.78,57.99,3,100,8.99
287,Ahipara,NZ,2020-08-17 21:02:29,-35.17,173.17,58.15,78,100,14.9
288,Dingle,PH,2020-08-17 21:00:38,11.0,122.67,75.6,89,100,2.95
289,Narsaq,GL,2020-08-17 20:59:14,60.92,-46.05,59.0,47,15,5.82
290,Lata,PT,2020-08-17 20:59:11,40.16,-8.33,71.01,79,22,5.01
291,Hailar,CN,2020-08-17 21:02:29,49.2,119.7,56.08,95,100,9.44
292,Loveland,US,2020-08-17 21:02:30,40.4,-105.08,93.99,29,1,10.29
293,Coxim,BR,2020-08-17 21:02:30,-18.51,-54.76,95.61,22,0,5.61
294,Eureka,US,2020-08-17 21:02:30,40.8,-124.16,68.0,21,100,1.01
295,Kahului,US,2020-08-17 21:00:08,20.89,-156.47,86.0,51,20,19.46
296,Khatanga,RU,2020-08-17 21:02:30,71.97,102.5,58.62,87,100,6.98
297,Bonthe,SL,2020-08-17 21:02:31,7.53,-12.51,76.59,82,91,10.78
298,Wajima,JP,2020-08-17 21:02:31,37.4,136.9,75.42,85,99,1.57
299,Umm Lajj,SA,2020-08-17 21:02:31,25.02,37.27,86.34,56,0,2.66
300,Mehamn,NO,2020-08-17 21:02:31,71.04,27.85,46.4,87,75,13.87
301,Misratah,LY,2020-08-17 21:02:32,32.38,15.09,83.43,63,0,7.81
302,Zimovniki,RU,2020-08-17 21:02:32,47.15,42.46,68.77,40,3,6.8
303,Itarema,BR,2020-08-17 21:02:32,-2.92,-39.92,79.5,66,26,18.1
304,Razole,IN,2020-08-17 21:02:32,16.48,81.83,77.07,91,96,5.73
305,Ratnagiri,IN,2020-08-17 21:02:32,16.98,73.3,79.5,87,100,10.25
306,Port Antonio,JM,2020-08-17 21:02:33,18.18,-76.46,88.0,66,75,9.17
307,Kamaishi,JP,2020-08-17 21:00:34,39.27,141.88,73.0,86,97,3.42
308,Savannah Bight,HN,2020-08-17 21:02:33,16.45,-85.85,84.97,68,66,8.08
309,San Patricio,MX,2020-08-17 21:00:27,19.22,-104.7,86.0,79,90,13.87
310,Tres Lagoas,BR,2020-08-17 21:02:05,-20.75,-51.68,81.63,45,55,14.65
311,Khani,GE,2020-08-17 21:02:34,41.96,42.96,68.0,94,75,4.7
312,Nouadhibou,MR,2020-08-17 21:02:34,20.93,-17.03,73.4,78,17,17.22
313,Naze,JP,2020-08-17 20:59:44,28.37,129.48,78.8,94,0,1.12
314,Lexington,US,2020-08-17 21:00:47,37.99,-84.48,84.99,54,1,8.05
315,Nazca,PE,2020-08-17 21:00:09,-14.83,-74.95,72.07,37,19,6.26
316,Muzhi,RU,2020-08-17 21:02:34,65.37,64.67,51.01,93,100,6.02
317,Bulawayo,ZW,2020-08-17 21:02:35,-20.15,28.58,54.64,81,0,11.18
318,Zlitan,LY,2020-08-17 20:58:00,32.47,14.57,84.06,53,0,7.18
319,Union,US,2020-08-17 21:02:35,40.63,-74.27,81.0,65,90,9.17
320,Kedrovyy,RU,2020-08-17 21:02:36,56.17,91.82,48.2,93,0,3.0
321,Tocopilla,CL,2020-08-17 21:02:36,-22.09,-70.2,61.77,51,36,7.49
322,Vila Velha,BR,2020-08-17 20:58:55,-20.33,-40.29,80.01,78,75,13.87
323,Sept-Iles,CA,2020-08-17 21:01:44,50.2,-66.38,71.6,56,20,9.17
324,Pingliang,CN,2020-08-17 21:02:36,35.54,106.69,57.07,77,100,1.92
325,Sirhind,IN,2020-08-17 21:02:37,30.65,76.38,84.2,100,75,4.7
326,Esil,KZ,2020-08-17 21:02:37,51.96,66.4,55.63,82,82,9.75
327,Launceston,AU,2020-08-17 21:02:37,-41.45,147.17,46.99,93,90,8.05
328,Alofi,NU,2020-08-17 21:02:37,-19.06,-169.92,75.2,69,75,12.75
329,Aleksandrov Gay,RU,2020-08-17 21:02:38,50.15,48.57,65.12,74,0,12.93
330,Amahai,ID,2020-08-17 21:00:38,-3.33,128.92,75.07,82,69,3.49
331,Nueva Concepcion,GT,2020-08-17 21:02:38,14.2,-91.3,91.4,74,40,9.17
332,Ust-Nera,RU,2020-08-17 21:02:38,64.57,143.2,45.21,57,66,6.6
333,Belen,TR,2020-08-17 21:02:39,36.49,36.22,80.6,69,0,8.05
334,Sorong,ID,2020-08-17 21:02:39,-0.88,131.25,77.88,88,74,14.58
335,Miandrivazo,MG,2020-08-17 21:00:29,-19.52,45.47,72.86,53,0,2.68
336,Buraydah,SA,2020-08-17 21:02:39,26.33,43.98,93.2,24,46,4.7
337,Beatrice,US,2020-08-17 20:59:44,40.27,-96.75,82.4,54,1,5.82
338,Vaitape,PF,2020-08-17 21:02:40,-16.52,-151.75,78.96,71,21,11.32
339,Saint-Augustin,CA,2020-08-17 21:02:40,51.23,-58.65,68.41,53,100,13.0
340,Kifri,IQ,2020-08-17 21:02:40,34.7,44.97,83.53,14,0,7.54
341,Boda,CF,2020-08-17 21:02:40,4.32,17.47,71.31,93,98,2.93
342,Bambous Virieux,MU,2020-08-17 21:02:41,-20.34,57.76,71.6,73,75,6.93
343,Salinopolis,BR,2020-08-17 21:02:41,-0.61,-47.36,81.19,77,86,13.91
344,Tessalit,ML,2020-08-17 21:02:41,20.2,1.01,96.04,31,26,9.82
345,Lompoc,US,2020-08-17 20:58:13,34.64,-120.46,87.8,60,1,19.46
346,Jalu,LY,2020-08-17 21:02:41,29.03,21.55,83.05,42,0,10.89
347,Talaya,RU,2020-08-17 21:02:42,61.38,152.75,47.62,87,100,2.33
348,San Cristobal,VE,2020-08-17 21:02:42,7.77,-72.22,87.8,55,75,4.7
349,Tilichiki,RU,2020-08-17 21:02:42,60.47,166.1,52.09,56,13,10.58
350,Solnechnyy,RU,2020-08-17 20:59:49,50.72,136.63,54.93,94,100,4.09
351,Lagoa,PT,2020-08-17 21:02:43,39.05,-27.98,74.55,89,88,30.87
352,Weiser,US,2020-08-17 21:02:43,44.25,-116.97,97.0,24,1,3.36
353,Coquimbo,CL,2020-08-17 21:01:05,-29.95,-71.34,51.8,81,90,9.17
354,Santa Maria,BR,2020-08-17 21:02:38,-29.68,-53.81,66.2,52,0,10.29
355,Ulcinj,ME,2020-08-17 21:02:44,41.93,19.22,77.0,57,0,2.24
356,Angermunde,DE,2020-08-17 21:02:44,53.02,14.0,79.0,55,14,7.38
357,Sengiley,RU,2020-08-17 21:02:44,53.96,48.79,59.0,67,2,11.18
358,Bandarbeyla,SO,2020-08-17 21:02:44,9.49,50.81,75.94,76,37,30.62
359,Ulaangom,MN,2020-08-17 21:02:44,49.98,92.07,58.32,79,9,1.92
360,Lithgow,AU,2020-08-17 21:02:45,-33.48,150.15,52.0,71,0,2.24
361,Izazi,TZ,2020-08-17 21:02:45,-7.2,35.73,66.99,60,60,3.47
362,Maragogi,BR,2020-08-17 21:02:45,-9.01,-35.22,73.81,83,23,8.57
363,Tahlequah,US,2020-08-17 21:02:45,35.92,-94.97,89.6,43,40,6.91
364,Epe,NG,2020-08-17 21:02:46,6.58,3.98,74.61,87,10,6.29
365,Waitati,NZ,2020-08-17 21:02:46,-45.75,170.57,50.0,74,34,28.99
366,Atocha,BO,2020-08-17 21:02:46,-20.93,-66.23,47.91,38,0,44.85
367,Portland,US,2020-08-17 21:02:45,45.52,-122.68,91.0,42,0,1.99
368,Shitanjing,CN,2020-08-17 21:02:46,39.23,106.34,56.66,73,20,6.82
369,Mount Gambier,AU,2020-08-17 21:02:47,-37.83,140.77,48.2,100,90,10.29
370,Okhotsk,RU,2020-08-17 21:02:47,59.38,143.3,54.73,92,100,5.73
371,Trairi,BR,2020-08-17 21:01:21,-3.28,-39.27,79.39,67,11,14.54
372,Imbituba,BR,2020-08-17 21:00:12,-28.24,-48.67,66.2,72,20,6.93
373,Srednekolymsk,RU,2020-08-17 21:02:47,67.45,153.68,44.37,80,100,13.13
374,Sao Jose Da Coroa Grande,BR,2020-08-17 21:01:36,-8.9,-35.15,74.34,82,26,8.32
375,Aasiaat,GL,2020-08-17 21:02:48,68.71,-52.87,44.22,61,32,6.51
376,Coihaique,CL,2020-08-17 21:02:48,-45.58,-72.07,42.8,60,40,9.17
377,Nishihara,JP,2020-08-17 21:02:48,26.18,127.76,82.4,88,20,8.37
378,Bruck An Der Leitha,AT,2020-08-17 21:02:48,48.02,16.77,66.2,93,20,6.93
379,Ryotsu,JP,2020-08-17 21:00:57,38.08,138.43,71.6,100,100,2.24
380,Kandrian,PG,2020-08-17 21:00:33,-6.22,149.55,76.3,79,8,11.63
381,Teguise,ES,2020-08-17 21:02:49,29.06,-13.56,75.2,78,20,29.97
382,Diebougou,BF,2020-08-17 21:02:49,10.97,-3.25,77.97,85,98,2.08
383,Hof,DE,2020-08-17 21:02:49,50.32,11.92,64.99,95,100,1.99
384,Lamadelaine,LU,2020-08-17 21:02:49,49.55,5.86,64.99,72,52,5.39
385,Nome,US,2020-08-17 21:02:50,64.5,-165.41,66.99,59,40,14.99
386,Kencong,ID,2020-08-17 21:02:50,-8.28,113.37,72.41,88,6,1.77
387,Chinsali,ZM,2020-08-17 21:02:50,-10.54,32.08,58.96,63,16,5.1
388,Maniitsoq,GL,2020-08-17 21:02:50,65.42,-52.9,52.12,58,16,8.48
389,Inhambane,MZ,2020-08-17 21:02:50,-23.86,35.38,66.87,85,29,9.28
390,Malakal,SS,2020-08-17 20:59:09,9.53,31.66,73.0,94,100,4.32
391,Hofn,IS,2020-08-17 20:59:45,64.25,-15.21,53.38,89,30,4.76
392,Puerto Leguizamo,CO,2020-08-17 21:00:09,-0.19,-74.78,89.08,52,99,2.57
393,Jiuquan,CN,2020-08-17 21:02:51,39.74,98.52,67.19,24,0,7.76
394,Bilibino,RU,2020-08-17 21:00:09,68.05,166.44,38.34,83,100,10.47
395,Thompson,CA,2020-08-17 20:58:45,55.74,-97.86,62.6,51,90,3.36
396,Kangaba,ML,2020-08-17 21:02:52,11.93,-8.42,77.85,86,34,2.08
397,Cienfuegos,CU,2020-08-17 21:02:52,22.15,-80.44,91.4,63,31,10.29
398,Chiang Klang,TH,2020-08-17 21:02:52,19.29,100.86,73.74,88,100,1.25
399,Uvira,CD,2020-08-17 21:02:52,-3.41,29.15,76.51,44,89,0.78
400,Alanya,TR,2020-08-17 21:02:53,36.54,32.0,73.4,83,0,3.36
401,Vieste,IT,2020-08-17 21:02:53,41.88,16.18,81.0,65,40,4.7
402,Fort Nelson,CA,2020-08-17 21:02:53,58.81,-122.7,59.0,93,90,8.05
403,Catamarca,AR,2020-08-17 21:01:04,-28.47,-65.79,73.99,38,0,3.0
404,Oktyabrskiy,RU,2020-08-17 21:01:03,54.48,53.47,53.56,95,100,4.99
405,Aranos,NA,2020-08-17 21:02:54,-24.13,19.12,48.56,45,0,13.82
406,Canakkale,TR,2020-08-17 21:02:54,40.08,26.83,73.4,49,0,12.75
407,Fare,PF,2020-08-17 21:02:54,-16.7,-151.02,78.89,71,56,8.84
408,Julio De Castilhos,BR,2020-08-17 21:02:54,-29.23,-53.68,66.2,52,0,10.29
409,Tura,IN,2020-08-17 21:02:07,25.52,90.22,74.79,97,95,6.42
410,San Juan,AR,2020-08-17 21:01:00,-31.54,-68.54,68.81,20,0,8.23
411,Witu,KE,2020-08-17 21:02:55,-2.39,40.44,73.22,87,98,10.11
412,Comodoro Rivadavia,AR,2020-08-17 21:02:55,-45.87,-67.5,48.88,46,1,34.74
413,Bani,DO,2020-08-17 20:58:19,18.28,-70.33,91.4,59,40,11.54
414,Florida,US,2020-08-17 21:02:55,28.75,-82.5,80.6,78,1,6.85
415,Poum,NC,2020-08-17 21:02:55,-20.23,164.02,70.66,80,100,22.53
416,La Crosse,US,2020-08-17 21:00:02,43.8,-91.24,82.4,34,1,13.87
417,Carmelo,UY,2020-08-17 21:02:56,-33.99,-58.29,68.0,62,0,9.17
418,The Valley,AI,2020-08-17 21:02:40,18.22,-63.06,87.8,62,20,18.34
419,Naryan-Mar,RU,2020-08-17 21:02:56,67.67,53.09,47.34,93,100,5.32
420,Vanavara,RU,2020-08-17 21:02:57,60.34,102.28,46.78,69,99,4.45
421,Green Valley,US,2020-08-17 21:02:57,31.85,-110.99,105.8,13,1,10.29
422,Sao Benedito Do Rio Preto,BR,2020-08-17 21:02:57,-3.33,-43.53,87.4,44,73,1.1
423,Tucuma,BR,2020-08-17 21:02:58,-0.18,-50.05,82.06,75,76,10.94
424,Asau,RO,2020-08-17 21:00:25,46.43,26.4,62.01,86,0,4.63
425,Huarmey,PE,2020-08-17 21:02:58,-10.07,-78.15,64.92,70,64,11.97
426,Porto Belo,BR,2020-08-17 21:02:58,-27.16,-48.55,66.99,88,75,3.36
427,Springbok,ZA,2020-08-17 21:02:06,-29.66,17.89,43.61,94,93,13.04
428,Tomiya,JP,2020-08-17 21:02:58,38.39,140.89,77.0,88,75,3.36
429,Zeya,RU,2020-08-17 21:02:59,53.75,127.27,48.31,91,100,4.99
430,Eirunepe,BR,2020-08-17 20:59:28,-6.66,-69.87,93.24,42,56,2.89
431,Shimoda,JP,2020-08-17 21:00:39,34.67,138.95,75.99,96,26,9.24
432,Usoke,TZ,2020-08-17 21:02:59,-5.17,32.35,65.77,32,72,3.44
433,Ivdel,RU,2020-08-17 21:02:59,60.69,60.42,53.15,97,100,6.76
434,Finnsnes,NO,2020-08-17 21:03:00,69.23,17.98,48.2,81,75,27.51
435,Buin,CL,2020-08-17 21:03:00,-33.73,-70.75,64.4,61,0,5.82
436,Ngozi,BI,2020-08-17 21:03:00,-2.91,29.83,58.62,55,100,2.53
437,Half Moon Bay,US,2020-08-17 21:03:00,37.46,-122.43,90.0,77,1,9.17
438,Coffs Harbour,AU,2020-08-17 21:03:01,-30.3,153.13,50.0,93,16,1.12
439,Beringovskiy,RU,2020-08-17 21:03:01,63.05,179.32,51.57,85,100,15.9
440,Lahij,YE,2020-08-17 21:03:01,13.17,44.58,94.32,41,52,5.28
441,Uige,AO,2020-08-17 21:03:01,-7.61,15.06,67.24,76,63,2.33
442,Bonavista,CA,2020-08-17 21:03:02,48.65,-53.11,63.0,84,100,1.99
443,Bud,US,2020-08-17 21:01:52,39.45,-86.18,84.0,57,75,8.05
444,Borba,BR,2020-08-17 21:03:02,-4.39,-59.59,96.19,28,79,2.08
445,Nizwa,OM,2020-08-17 20:58:05,22.93,57.53,89.96,41,37,1.3
446,Lakatoro,VU,2020-08-17 21:01:42,-16.1,167.42,77.0,88,40,4.7
447,Kavaratti,IN,2020-08-17 21:00:34,10.57,72.64,81.36,81,90,13.65
448,Do Gonbadan,IR,2020-08-17 21:03:03,30.36,50.8,89.6,24,0,1.39
449,Dolzhanskaya,RU,2020-08-17 21:03:03,46.63,37.8,70.0,100,0,18.01
450,Bangassou,CF,2020-08-17 21:03:03,4.74,22.82,71.64,95,100,1.14
451,Piacabucu,BR,2020-08-17 21:03:04,-10.41,-36.43,73.45,86,44,9.73
452,Malangwa,NP,2020-08-17 21:03:04,26.86,85.56,82.26,78,0,4.92
453,Jumla,NP,2020-08-17 21:03:04,29.27,82.18,64.08,71,67,0.67
454,Luau,AO,2020-08-17 21:03:04,-10.71,22.22,68.13,25,0,2.84
455,Jardim,BR,2020-08-17 21:00:45,-21.48,-56.14,70.09,94,80,1.32
456,Kamenka,RU,2020-08-17 21:03:05,51.32,42.77,64.99,83,0,4.83
457,Santa Rosa,PH,2020-08-17 21:03:05,14.31,121.11,81.0,94,89,2.98
458,Miri,MY,2020-08-17 21:03:05,4.41,114.01,75.2,94,40,6.93
459,Zhigansk,RU,2020-08-17 21:03:06,66.77,123.37,47.19,57,74,7.25
460,Kamien Pomorski,PL,2020-08-17 21:03:06,53.97,14.77,71.6,56,10,6.93
461,Bara,NG,2020-08-17 21:03:06,10.37,10.73,76.69,83,55,5.91
462,Juazeiro,BR,2020-08-17 21:03:06,-9.41,-40.5,89.6,27,20,12.75
463,Gazalkent,UZ,2020-08-17 21:03:06,41.56,69.77,78.8,27,20,11.41
464,Am Timan,TD,2020-08-17 21:02:05,11.03,20.28,74.93,91,85,2.73
465,Vila Franca Do Campo,PT,2020-08-17 20:59:56,37.72,-25.43,75.2,83,40,20.8
466,Vung Tau,VN,2020-08-17 21:03:07,10.35,107.08,80.53,83,11,13.15
467,Kargasok,RU,2020-08-17 21:03:07,59.06,80.86,57.49,87,94,9.53
468,Raver,IN,2020-08-17 21:03:07,21.25,76.03,75.33,94,100,9.75
469,Belmonte,BR,2020-08-17 21:00:28,-15.86,-38.88,77.0,69,40,8.05
470,Lorengau,PG,2020-08-17 21:03:08,-2.02,147.27,81.21,79,13,8.97
471,Lufilufi,WS,2020-08-17 21:03:08,-13.87,-171.6,84.2,83,75,4.7
472,Ambilobe,MG,2020-08-17 21:03:08,-13.2,49.05,65.16,77,0,3.85
473,Cap-Aux-Meules,CA,2020-08-17 21:03:09,47.38,-61.86,68.0,64,75,11.41
474,Kaohsiung,TW,2020-08-17 21:01:06,22.62,120.31,80.6,88,75,2.24
475,Fort-De-France,MQ,2020-08-17 21:01:02,14.61,-61.07,84.2,79,85,19.46
476,Buala,SB,2020-08-17 21:03:09,-8.14,159.59,81.68,77,83,4.0
477,Helong,CN,2020-08-17 21:03:09,42.54,129.0,72.81,83,99,6.29
478,Beira,MZ,2020-08-17 21:03:10,-19.84,34.84,69.8,88,0,6.93
479,Fortuna,US,2020-08-17 21:03:10,40.6,-124.16,68.0,17,100,3.0
480,Talara,PE,2020-08-17 21:03:10,-4.58,-81.27,65.43,79,26,18.25
481,Bandar-E Lengeh,IR,2020-08-17 21:03:10,26.56,54.88,88.36,70,3,5.73
482,Koumac,NC,2020-08-17 21:03:10,-20.57,164.28,69.94,78,100,15.37
483,Ladario,BR,2020-08-17 21:03:11,-19.0,-57.6,80.6,69,75,16.11
484,Tautira,PF,2020-08-17 21:01:26,-17.73,-149.15,84.2,62,75,5.82
485,Moses Lake,US,2020-08-17 21:01:50,47.13,-119.28,98.6,22,1,10.29
486,Axim,GH,2020-08-17 21:03:11,4.87,-2.24,74.73,83,86,10.69
487,Ulladulla,AU,2020-08-17 21:03:11,-35.35,150.47,51.8,62,90,4.7
488,Beachwood,US,2020-08-17 21:03:12,41.46,-81.51,75.0,56,75,11.41
489,Murgab,TM,2020-08-17 21:03:12,37.5,61.97,75.2,29,75,6.93
490,Salekhard,RU,2020-08-17 21:03:12,66.53,66.6,50.34,88,100,6.71
491,Mareeba,AU,2020-08-17 21:03:12,-17.0,145.43,57.2,100,93,1.7
492,Asyut,EG,2020-08-17 21:03:13,27.18,31.18,84.2,37,0,8.05
493,Tomakivka,UA,2020-08-17 21:03:13,47.82,34.74,72.0,56,0,4.47
494,Altamont,US,2020-08-17 21:03:13,42.21,-121.74,86.0,36,1,20.8
495,Mitsamiouli,KM,2020-08-17 21:03:13,-11.38,43.28,76.91,75,50,7.99
496,Loralai,PK,2020-08-17 21:00:32,30.37,68.6,83.59,46,1,10.25
497,San Carlos De Bariloche,AR,2020-08-17 21:02:57,-41.15,-71.31,44.6,77,75,31.09
498,Komsomolskiy,UZ,2020-08-17 21:03:14,40.43,71.72,73.4,69,90,6.93
499,Hay River,CA,2020-08-17 21:00:54,60.82,-115.8,64.4,77,40,6.93
500,Jorochito,BO,2020-08-17 21:03:14,-18.05,-63.43,62.6,87,75,2.24
501,Tamandare,BR,2020-08-17 21:00:06,-8.76,-35.1,74.23,82,23,6.93
502,Rocha,UY,2020-08-17 21:03:15,-34.48,-54.33,47.37,80,0,4.97
503,Kupang,ID,2020-08-17 21:00:21,-10.17,123.58,72.23,79,0,5.82
504,Atar,MR,2020-08-17 21:02:07,20.52,-13.05,102.33,23,0,9.8
505,Gabriel Leyva Solano,MX,2020-08-17 21:03:15,25.67,-108.64,100.0,51,50,10.0
506,Laramie,US,2020-08-17 21:02:56,41.31,-105.59,87.8,10,1,11.41
507,Kolindros,GR,2020-08-17 21:03:16,40.48,22.48,73.0,91,24,3.56
508,Hualmay,PE,2020-08-17 21:00:24,-11.1,-77.61,63.57,70,100,10.92
509,Monrovia,LR,2020-08-17 21:01:11,6.3,-10.8,77.0,83,75,8.55
510,Ambon,ID,2020-08-17 21:03:16,-3.7,128.18,75.0,94,40,6.93
511,Sumenep,ID,2020-08-17 20:59:57,-7.02,113.87,78.84,78,35,9.98
512,Moose Factory,CA,2020-08-17 21:03:17,51.26,-80.61,55.4,100,90,5.82
513,Erzin,TR,2020-08-17 21:03:17,36.96,36.2,81.0,84,0,1.36
514,Garowe,SO,2020-08-17 21:03:17,8.41,48.48,76.46,59,81,25.72
515,Hambantota,LK,2020-08-17 21:03:17,6.12,81.12,79.7,82,74,15.57
516,Lakes Entrance,AU,2020-08-17 21:01:40,-37.88,147.98,46.99,88,66,1.01
517,Aguada De Pasajeros,CU,2020-08-17 21:03:18,22.39,-80.85,91.4,63,20,10.29
518,Shingu,JP,2020-08-17 21:03:18,33.73,135.98,78.31,70,11,5.06
519,Necochea,AR,2020-08-17 21:03:18,-38.55,-58.74,55.99,51,0,3.0
520,Kloulklubed,PW,2020-08-17 21:00:23,7.04,134.26,78.8,88,90,9.17
521,Bolotnoye,RU,2020-08-17 20:59:05,55.67,84.4,60.26,91,96,5.08
522,Lumsden,CA,2020-08-17 21:03:19,50.65,-104.87,91.0,29,75,6.93
523,Chaozhou,CN,2020-08-17 21:03:19,23.67,116.64,78.8,88,20,4.47
524,Vigrestad,NO,2020-08-17 21:03:20,58.57,5.7,70.0,77,63,6.82
525,Champerico,GT,2020-08-17 21:00:01,14.3,-91.92,87.8,74,40,9.17
526,Cascais,PT,2020-08-17 21:03:20,38.7,-9.42,72.0,88,40,6.93
527,Okato,NZ,2020-08-17 21:03:20,-39.2,173.88,54.0,53,92,5.99
528,Teahupoo,PF,2020-08-17 21:03:20,-17.83,-149.27,84.2,62,75,5.82
529,Amuntai,ID,2020-08-17 21:03:21,-2.42,115.25,72.0,93,66,0.65
530,Terrace,CA,2020-08-17 21:03:21,54.52,-128.6,62.6,93,75,17.22
531,Kibaya,TZ,2020-08-17 21:03:21,-5.3,36.57,57.67,90,100,6.31
532,Isabela,PH,2020-08-17 21:03:21,6.71,121.97,76.14,88,95,6.67
533,Itatskiy,RU,2020-08-17 21:03:21,56.07,89.04,58.64,96,98,5.93
534,Olafsvik,IS,2020-08-17 21:03:22,64.89,-23.71,55.72,82,30,9.22
535,Merauke,ID,2020-08-17 21:03:22,-8.47,140.33,72.32,85,0,11.63
536,Chumikan,RU,2020-08-17 21:03:22,54.72,135.31,52.75,92,100,9.26
537,Vostok,RU,2020-08-17 21:03:22,46.49,135.88,54.5,95,92,4.47
538,Darnah,LY,2020-08-17 21:03:23,32.77,22.64,77.41,78,0,15.7
539,Muravlenko,RU,2020-08-17 21:03:23,63.79,74.52,50.63,83,18,8.28
540,Ferrol,ES,2020-08-17 21:03:23,43.48,-8.24,68.0,88,40,4.7
541,Sakaiminato,JP,2020-08-17 21:01:39,35.55,133.23,78.8,94,75,5.82
542,Tarakan,ID,2020-08-17 21:03:24,3.3,117.63,81.27,78,100,6.06
543,Mayo,US,2020-08-17 21:02:08,38.89,-76.51,81.0,74,1,13.87
544,Iroquois Falls,CA,2020-08-17 21:03:24,48.77,-80.68,68.0,64,75,4.7
545,Lasa,IT,2020-08-17 21:03:24,46.62,10.7,55.4,93,40,1.12
546,Balugaon,IN,2020-08-17 21:03:24,20.17,85.1,79.3,86,100,3.47
547,Traverse City,US,2020-08-17 20:58:26,44.76,-85.62,77.0,44,40,10.29
548,Camalu,MX,2020-08-17 21:03:25,30.85,-116.07,87.01,35,74,7.0
549,Sidhi,IN,2020-08-17 21:03:25,24.42,81.88,78.13,94,100,6.91
550,Farah,AF,2020-08-17 21:03:25,32.5,62.5,69.73,33,0,3.27
